,index,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
86,86,Amusement and recreation,163173271952.40323,SB42,0.03000,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05972,0.08800,0.07895,1.00000,1.00000,1.00000
87,87,Local transit structures,9253082151.78652,SB44,0.02370,0.14001,0.20916,0.18678,Structures,-0.15861,0.20769,0.13495,0.16855,0.29844,0.27222,Other Structures,0.03798,0.07320,0.06187,corporate,0.00640,0.02185,0.01684,0.06168,0.09690,0.08557,0.41857,0.29992,0.33105
88,88,Other land transportation,7047759109.22463,SB46,0.02370,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05342,0.08170,0.07265,1.00000,1.00000,1.00000
89,89,Farm,109520310583.65520,SN00,0.02390,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05362,0.08190,0.07285,1.00000,1.00000,1.00000
90,90,Water supply,41285680277.46067,SO01,0.02250,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05222,0.08050,0.07145,1.00000,1.00000,1.00000
91,91,Sewage and waste disposal,37655287429.56380,SO02,0.02250,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05222,0.08050,0.07145,1.00000,1.00000,1.00000
92,92,Highway and conservation and development,22901934534.26336,SO04,0.02250,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05222,0.08050,0.07145,1.00000,1.00000,1.00000
93,93,Mobile structures,4708544169.48583,SOMO,0.05560,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.08532,0.11360,0.10455,1.00000,1.00000,1.00000
94,94,Other railroad,135810598106.26529,SU11,0.01760,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.04732,0.07560,0.06655,1.00000,1.00000,1.00000
95,95,Track replacement,166460438699.67984,SU12,0.02490,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05462,0.08290,0.07385,1.00000,1.00000,1.00000
96,96,Electric,1052404377889.31934,SU30,0.02110,0.10739,0.14910,0.13575,Structures,-0.48048,0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.05082,0.07910,0.07005,1.00000,1.00000,1.00000
97,97,Wind and solar,119300186299.04012,SU60,0.03030,0.10739,0.14910,0.13575,Structures,-0.48048,-0.00000,-0.09335,-0.06244,0.11453,0.08015,Other Structures,0.02972,0.05800,0.04895,corporate,-0.00186,0.00664,0.00392,0.06002,0.08830,0.07925,1.00000,1.00000,1.00000
98,98,Residential,333776430841.08838,RES,0.01631,0.13048,0.19616,0.17472,Structures,-0.23720,0.17039,0.09002,0.11215,0.26541,0.23442,Residential Buildings,0.03556,0.06991,0.05881,corporate,0.00399,0.01856,0.01379,0.05188,0.08623,0.07513,0.52240,0.39695,0.43142
99,99,Prepackaged software,22158075946.87273,ENS1,0.55000,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.58031,0.60136,0.59525,1.00000,1.00000,1.00000
100,100,Custom software,60800835315.39705,ENS2,0.33000,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.36031,0.38136,0.37525,1.00000,1.00000,1.00000
101,101,Mainframes,6190706381.12645,EP1A,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
102,102,PCs,20612189046.54015,EP1B,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
103,103,DASDs,0.00000,EP1C,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
104,104,Printers,3876956089.05422,EP1D,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
105,105,Terminals,5141005380.94208,EP1E,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
106,106,Tape drives,0.00000,EP1F,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
107,107,Storage devices,3192011590.89989,EP1G,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
108,108,System integrators,11800815475.06376,EP1H,0.46330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Computers and Software,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.49361,0.51466,0.50855,1.00000,1.00000,1.00000
109,109,Special industrial machinery,56031412759.01972,EI40,0.10310,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Industrial Machinery,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.13341,0.15446,0.14835,1.00000,1.00000,1.00000
110,110,General industrial equipment,114662497837.14465,EI50,0.10720,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Industrial Machinery,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.13751,0.15856,0.15245,1.00000,1.00000,1.00000
111,111,Office and accounting equipment,2542388832.95410,EP12,0.31190,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.34221,0.36326,0.35715,1.00000,1.00000,1.00000
112,112,Communications,102468863894.12276,EP20,0.11290,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.14321,0.16426,0.15815,1.00000,1.00000,1.00000
113,113,Photocopy and related equipment,10079053794.97324,EP31,0.18000,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.21031,0.23136,0.22525,1.00000,1.00000,1.00000
114,114,Nonelectro medical instruments,111916495413.68216,EP34,0.13500,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.16531,0.18636,0.18025,1.00000,1.00000,1.00000
115,115,Electro medical instruments,65668171776.99003,EP35,0.13500,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.16531,0.18636,0.18025,1.00000,1.00000,1.00000
116,116,Nonmedical instruments,59590066982.11147,EP36,0.13500,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Instruments and Communications Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.16531,0.18636,0.18025,1.00000,1.00000,1.00000
117,117,Household furniture,8579128472.95081,EO11,0.13750,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Office and Residential Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.16781,0.18886,0.18275,1.00000,1.00000,1.00000
118,118,Other furniture,97670828983.37396,EO12,0.11790,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Office and Residential Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.14821,0.16926,0.16315,1.00000,1.00000,1.00000
119,119,Household appliances,2193695747.75596,EO71,0.16500,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Office and Residential Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.19531,0.21636,0.21025,1.00000,1.00000,1.00000
120,120,Service industry machinery,66122349454.22968,EO60,0.15280,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.18311,0.20416,0.19805,1.00000,1.00000,1.00000
121,121,Other electrical,3542409326.69788,EO72,0.18340,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.21371,0.23476,0.22865,1.00000,1.00000,1.00000
122,122,Other,106207464938.46678,EO80,0.14730,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Other Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.17761,0.19866,0.19255,1.00000,1.00000,1.00000
123,123,Nuclear fuel,357727587.20009,EI11,0.25000,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.28031,0.30136,0.29525,1.00000,1.00000,1.00000
124,124,Other fabricated metals,36269357406.15295,EI12,0.09170,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.12201,0.14306,0.13695,1.00000,1.00000,1.00000
125,125,Metalworking machinery,40483811779.44739,EI30,0.12250,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.15281,0.17386,0.16775,1.00000,1.00000,1.00000
126,126,Electric transmission and distribution,41257755574.28375,EI60,0.05000,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.08031,0.10136,0.09525,1.00000,1.00000,1.00000
127,127,Farm tractors,30621499311.06843,EO21,0.14520,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.17551,0.19656,0.19045,1.00000,1.00000,1.00000
128,128,Construction tractors,3719463640.49122,EO22,0.16330,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.19361,0.21466,0.20855,1.00000,1.00000,1.00000
129,129,Other agricultural machinery,80549886162.49503,EO30,0.11790,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.14821,0.16926,0.16315,1.00000,1.00000,1.00000
130,130,Other construction machinery,98513726690.79021,EO40,0.15500,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.18531,0.20636,0.20025,1.00000,1.00000,1.00000
131,131,Mining and oilfield machinery,18092187649.14844,EO50,0.15000,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Other Industrial Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.18031,0.20136,0.19525,1.00000,1.00000,1.00000
132,132,Steam engines,6902986049.75531,EI21,0.05160,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.08191,0.10296,0.09685,1.00000,1.00000,1.00000
133,133,Internal combustion engines,1555979253.64744,EI22,0.20630,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.23661,0.25766,0.25155,1.00000,1.00000,1.00000
134,134,Light trucks (including utility vehicles),77738021463.35048,ET11,0.17250,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.20281,0.22386,0.21775,1.00000,1.00000,1.00000
135,135,"Other trucks, buses and truck trailers",52902871716.55499,ET12,0.17250,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.20281,0.22386,0.21775,1.00000,1.00000,1.00000
136,136,Autos,47539167781.77769,ET20,0.33330,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.36361,0.38466,0.37855,1.00000,1.00000,1.00000
137,137,Aircraft,86223598873.29201,ET30,0.08590,0.18810,0.14966,0.16081,Equipment,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.11621,0.13726,0.13115,1.00000,1.00000,1.00000
138,138,Ships and boats,16387379759.65291,ET40,0.06110,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.09141,0.11246,0.10635,1.00000,1.00000,1.00000
139,139,Railroad equipment,29964515453.95139,ET50,0.05890,0.18810,0.14966,0.16081,Equipment,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Transportation Equipment,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.08921,0.11026,0.10415,1.00000,1.00000,1.00000
140,140,Theatrical movies,18409754458.77512,AE10,0.09300,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.12331,0.14436,0.13825,1.00000,1.00000,1.00000
141,141,Long-lived television programs,14909126060.46035,AE20,0.16800,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.19831,0.21936,0.21325,1.00000,1.00000,1.00000
142,142,Books,14215531493.90130,AE30,0.12100,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.15131,0.17236,0.16625,1.00000,1.00000,1.00000
143,143,Music,8069489954.23256,AE40,0.26700,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.29731,0.31836,0.31225,1.00000,1.00000,1.00000
144,144,Other entertainment originals,11674503193.61001,AE50,0.10900,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.13931,0.16036,0.15425,1.00000,1.00000,1.00000
145,145,Own account software,63396170765.89111,ENS3,0.33000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.36031,0.38136,0.37525,1.00000,1.00000,1.00000
146,146,Pharmaceutical and medicine manufacturing,68720410526.00345,RD11,0.10000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.13031,0.15136,0.14525,1.00000,1.00000,1.00000
147,147,"Chemical manufacturing, ex. pharma and med",9431775718.99072,RD12,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
148,148,Computers and peripheral equipment manufacturing,1249951615.16046,RD21,0.40000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.43031,0.45136,0.44525,1.00000,1.00000,1.00000
149,149,Communications equipment manufacturing,5016215181.11452,RD22,0.27000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.30031,0.32136,0.31525,1.00000,1.00000,1.00000
150,150,Semiconductor and other component manufacturing,10920003474.55663,RD23,0.25000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.28031,0.30136,0.29525,1.00000,1.00000,1.00000
151,151,Navigational and other instruments manufacturing,4025914234.27850,RD24,0.29000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.32031,0.34136,0.33525,1.00000,1.00000,1.00000
152,152,"Other computer and electronic manufacturing, n.e.c.",213775583.62271,RD25,0.40000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.43031,0.45136,0.44525,1.00000,1.00000,1.00000
153,153,Motor vehicles and parts manufacturing,5835206602.35427,RD31,0.31000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.34031,0.36136,0.35525,1.00000,1.00000,1.00000
154,154,Aerospace products and parts manufacturing,4929469423.91624,RD32,0.22000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.25031,0.27136,0.26525,1.00000,1.00000,1.00000
155,155,Software publishers,949730450.57683,RD40,0.22000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.25031,0.27136,0.26525,1.00000,1.00000,1.00000
156,156,Financial and real estate services,1540787936.30549,RD50,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
157,157,Computer systems design and related services,5115177129.54735,RD60,0.36000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.39031,0.41136,0.40525,1.00000,1.00000,1.00000
158,158,Scientific research and development services,22860376897.49732,RD70,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
159,159,"All other nonmanufacturing, n.e.c.",33402731579.46502,RD80,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
160,160,Private universities and colleges,6064635361.49726,RD91,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
161,161,Other nonprofit institutions,44957394624.56384,RD92,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
162,162,Other manufacturing,31261484437.89647,RDOM,0.16000,0.18810,0.14966,0.16081,Intellectual Property,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Intellectual Property,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.19031,0.21136,0.20525,1.00000,1.00000,1.00000
163,163,Inventories,903249577643.12000,INV,0.00000,0.23029,0.21259,0.21774,Inventories,0.34287,0.23480,0.25639,0.34287,0.23480,0.25639,Inventories,0.04087,0.06712,0.05951,non-corporate,0.01401,0.01576,0.01526,0.04087,0.06712,0.05951,0.00000,0.00000,0.00000
164,164,Land,9085894137334.34766,LAND,0.00000,0.21861,0.20137,0.20637,Land,0.29222,0.20137,0.21902,0.29222,0.20137,0.21902,Land,0.03795,0.06431,0.05666,non-corporate,0.01109,0.01295,0.01241,0.03795,0.06431,0.05666,0.00000,0.00000,0.00000
165,165,Petroleum and natural gas,212937915737.54758,SM01,0.07510,0.18810,0.14966,0.16081,Structures,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Mining and Drilling Structures,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.10541,0.12646,0.12035,1.00000,1.00000,1.00000
166,166,Mining,17079757449.12428,SM02,0.04500,0.18810,0.14966,0.16081,Structures,0.11375,-0.00000,0.02209,0.11375,-0.00000,0.02209,Mining and Drilling Structures,0.03031,0.05136,0.04525,non-corporate,0.00345,-0.00000,0.00100,0.07531,0.09636,0.09025,1.00000,1.00000,1.00000
167,167,Communication,54922065479.72655,SU20,0.02370,0.18810,0.14966,0.16081,Structures,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Mining and Drilling Structures,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.05401,0.07506,0.06895,1.00000,1.00000,1.00000
168,168,Gas,31446708033.55750,SU40,0.07510,0.18810,0.14966,0.16081,Structures,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Mining and Drilling Structures,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.10541,0.12646,0.12035,1.00000,1.00000,1.00000
169,169,Petroleum pipelines,20777938418.81110,SU50,0.02370,0.18810,0.14966,0.16081,Structures,0.11375,0.00000,0.02209,0.11375,0.00000,0.02209,Mining and Drilling Structures,0.03031,0.05136,0.04525,non-corporate,0.00345,0.00000,0.00100,0.05401,0.07506,0.06895,1.00000,1.00000,1.00000
170,170,Religious,198115941228.42703,SB10,0.01880,0.21270,0.19099,0.19711,Structures,0.26349,0.16771,0.18567,0.26349,0.16771,0.18567,Nonresidential Buildings,0.03647,0.06171,0.05434,non-corporate,0.00961,0.01035,0.01009,0.05527,0.08051,0.07314,0.50241,0.41502,0.43720
171,171,Educational and vocational,212838367739.28860,SB20,0.01880,0.21700,0.19754,0.20303,Structures,0.28463,0.18927,0.20730,0.28463,0.18927,0.20730,Nonresidential Buildings,0.03755,0.06335,0.05583,non-corporate,0.01069,0.01199,0.01157,0.05635,0.08215,0.07463,0.41536,0.32225,0.34539
172,172,Hospitals,335377415990.44904,SB31,0.01880,0.21700,0.19754,0.20303,Structures,0.28463,0.18927,0.20730,0.28463,0.18927,0.20730,Nonresidential Buildings,0.03755,0.06335,0.05583,non-corporate,0.01069,0.01199,0.01157,0.05635,0.08215,0.07463,0.41536,0.32225,0.34539
173,173,Special care,75652337469.32381,SB32,0.01880,0.21700,0.19754,0.20303,Structures,0.28463,0.18927,0.20730,0.28463,0.18927,0.20730,Nonresidential Buildings,0.03755,0.06335,0.05583,non-corporate,0.01069,0.01199,0.01157,0.05635,0.08215,0.07463,0.41536,0.32225,0.34539
